# Residuals       
# Time            	Ux                	Uy                	p                 	k                 	omega             
1727              	5.0773887291e-06	8.7062440638e-04	3.3572959001e-04	3.1024267783e-02	6.8651672430e-09
1728              	5.1108280941e-06	8.5483759850e-04	3.3583378340e-04	3.0920983734e-02	6.8260762500e-09
1729              	5.0721964016e-06	8.6983894324e-04	3.3541589859e-04	3.1024175977e-02	6.8430562273e-09
1730              	5.1056835920e-06	8.5408211550e-04	3.3552393595e-04	3.0920969086e-02	6.8123802317e-09
1731              	5.0669699581e-06	8.6906944365e-04	3.3509990847e-04	3.0994375424e-02	6.8453965950e-09
1732              	5.1006011667e-06	8.5332833674e-04	3.3522069084e-04	3.0960338611e-02	6.7849590387e-09
1733              	5.0617025797e-06	8.6830829126e-04	3.3478449961e-04	3.1024296561e-02	6.8240716046e-09
1734              	5.0954621029e-06	8.5258838928e-04	3.3491580170e-04	3.0881604477e-02	6.7777639924e-09
1735              	5.0566845822e-06	8.6751676238e-04	3.3447625708e-04	3.1065395160e-02	6.7988509665e-09
1736              	5.0904247395e-06	8.5184938432e-04	3.3460919296e-04	3.0960370964e-02	6.8041078561e-09
1737              	5.0515712414e-06	8.6677596720e-04	3.3416486981e-04	3.1013024363e-02	6.9048808406e-09
1738              	5.0854676995e-06	8.5108399181e-04	3.3430124013e-04	3.0960351420e-02	6.7505245602e-09
1739              	5.0463217289e-06	8.6599562307e-04	3.3384653827e-04	3.1024303133e-02	6.8027007843e-09
1740              	5.0803650608e-06	8.5035379312e-04	3.3399938174e-04	3.0920977216e-02	6.7511682666e-09
1741              	5.0411977165e-06	8.6522050063e-04	3.3353575769e-04	3.1024313568e-02	6.7562812927e-09
1742              	5.0752781810e-06	8.4961996766e-04	3.3369862364e-04	3.0920976918e-02	6.7272075935e-09
1743              	5.0360803315e-06	8.6446282940e-04	3.3322658544e-04	3.1013032346e-02	6.7591408057e-09
1744              	5.0702607600e-06	8.4887935824e-04	3.3339837738e-04	3.0881606421e-02	6.7044512759e-09
1745              	5.0309905455e-06	8.6369559733e-04	3.3291878799e-04	3.1065376568e-02	6.7168943448e-09
1746              	5.0652618496e-06	8.4815716535e-04	3.3309642020e-04	3.0921016669e-02	6.7369142634e-09
1747              	5.0260112320e-06	8.6295359026e-04	3.3261521489e-04	3.1095292425e-02	6.8141213412e-09
1748              	5.0603292327e-06	8.4741148804e-04	3.3278774093e-04	3.0921014815e-02	6.7412129432e-09
1749              	5.0210272354e-06	8.6219237034e-04	3.3230938490e-04	3.1035488433e-02	6.8376457835e-09
1750              	5.0554417681e-06	8.4665568244e-04	3.3248713355e-04	3.0921014109e-02	6.7029007175e-09
1751              	5.0157509081e-06	8.6143522456e-04	3.3199814900e-04	3.0994296758e-02	6.7218929030e-09
1752              	5.0504494610e-06	8.4592012513e-04	3.3219247893e-04	3.0920975962e-02	6.6431478435e-09
1753              	5.0105319732e-06	8.6067973460e-04	3.3168779857e-04	3.1013029225e-02	6.6433172437e-09
1754              	5.0453917622e-06	8.4520719528e-04	3.3189381787e-04	3.0920994856e-02	6.6138346450e-09
1755              	5.0054865903e-06	8.5992609818e-04	3.3138177867e-04	3.0994300599e-02	6.6540084258e-09
1756              	5.0404223521e-06	8.4449582657e-04	3.3159798699e-04	3.0960357560e-02	6.5975984120e-09
1757              	5.0003447161e-06	8.5918696320e-04	3.3107902640e-04	3.1024290973e-02	6.6395966113e-09
1758              	5.0354328454e-06	8.4377652158e-04	3.3129617329e-04	3.0921009018e-02	6.5978439240e-09
1759              	4.9953453722e-06	8.5842246334e-04	3.3077973780e-04	3.1035491287e-02	6.6390632481e-09
1760              	5.0305321343e-06	8.4304735487e-04	3.3099644658e-04	3.0881637438e-02	6.6082267987e-09
1761              	4.9903049631e-06	8.5766826260e-04	3.3047877547e-04	3.1035500531e-02	6.6316028909e-09
1762              	5.0256863020e-06	8.4231580098e-04	3.3069878726e-04	3.0881638757e-02	6.6039355420e-09
1763              	4.9852771060e-06	8.5692437514e-04	3.3017481176e-04	3.0983129145e-02	6.6424026932e-09
1764              	5.0208617134e-06	8.4158381412e-04	3.3040494138e-04	3.0920977901e-02	6.5511075050e-09
1765              	4.9801383108e-06	8.5618467278e-04	3.2986606697e-04	3.0983147584e-02	6.5861014886e-09
1766              	5.0159302125e-06	8.4088461472e-04	3.3011006076e-04	3.0920975750e-02	6.5215317798e-09
1767              	4.9751414527e-06	8.5543222412e-04	3.2956212338e-04	3.1024208732e-02	6.5503027136e-09
1768              	5.0109470939e-06	8.4018577545e-04	3.2980902578e-04	3.0921015740e-02	6.5272925493e-09
1769              	4.9702261517e-06	8.5468670397e-04	3.2926290742e-04	3.1013044795e-02	6.5894375905e-09
1770              	5.0060571190e-06	8.3945647460e-04	3.2950578255e-04	3.0960375359e-02	6.5090615068e-09
1771              	4.9651301143e-06	8.5395192557e-04	3.2895846890e-04	3.1013036120e-02	6.5839147863e-09
1772              	5.0011956988e-06	8.3873350715e-04	3.2920566344e-04	3.0921016565e-02	6.5023861540e-09
1773              	4.9601302784e-06	8.5319764083e-04	3.2865778303e-04	3.1035505884e-02	6.5272486854e-09
1774              	4.9963344037e-06	8.3802491674e-04	3.2891144038e-04	3.0921032493e-02	6.5107341580e-09
1775              	4.9552079737e-06	8.5246953319e-04	3.2836068850e-04	3.1013044059e-02	6.5536580358e-09
1776              	4.9915403377e-06	8.3729687728e-04	3.2861607491e-04	3.0921001399e-02	6.4707626499e-09
1777              	4.9502313618e-06	8.5173717579e-04	3.2805717996e-04	3.1065397149e-02	6.5251726525e-09
1778              	4.9867309553e-06	8.3660082730e-04	3.2831952426e-04	3.0881663709e-02	6.5038594581e-09
1779              	4.9454638890e-06	8.5099875503e-04	3.2776342963e-04	3.0953252374e-02	6.5495973305e-09
1780              	4.9820114859e-06	8.3586719480e-04	3.2803505497e-04	3.0920999513e-02	6.4243590542e-09
1781              	4.9402657412e-06	8.5028282270e-04	3.2746190050e-04	3.1054227003e-02	6.4238119124e-09
1782              	4.9771200135e-06	8.3518751291e-04	3.2774108844e-04	3.0921018815e-02	6.4475693681e-09
1783              	4.9355592634e-06	8.4955131258e-04	3.2716973340e-04	3.0983143050e-02	6.5324399023e-09
1784              	4.9723826121e-06	8.3446807368e-04	3.2744582168e-04	3.0920994787e-02	6.3953956199e-09
1785              	4.9304629209e-06	8.4882150539e-04	3.2687178022e-04	3.1054130308e-02	6.4189413178e-09
1786              	4.9675518881e-06	8.3376941514e-04	3.2714989538e-04	3.0960408870e-02	6.4290695312e-09
1787              	4.9256329343e-06	8.4810385347e-04	3.2658023977e-04	3.1095308235e-02	6.5161134523e-09
1788              	4.9628092285e-06	8.3305885718e-04	3.2684443692e-04	3.0881686612e-02	6.4427523767e-09
1789              	4.9209065555e-06	8.4735302775e-04	3.2628986872e-04	3.0953266561e-02	6.5049334214e-09
1790              	4.9581965785e-06	8.3231201182e-04	3.2656038360e-04	3.0881627796e-02	6.3636319959e-09
1791              	4.9156710324e-06	8.4663863692e-04	3.2599107903e-04	3.1054237073e-02	6.3146721383e-09
1792              	4.9533957028e-06	8.3163805946e-04	3.2627411532e-04	3.0921045631e-02	6.3870788359e-09
1793              	4.9110525117e-06	8.4592766617e-04	3.2570489462e-04	3.1024337040e-02	6.4708684910e-09
1794              	4.9487101127e-06	8.3094294264e-04	3.2598023541e-04	3.0881655679e-02	6.3493349033e-09
1795              	4.9062792345e-06	8.4519646630e-04	3.2541619621e-04	3.1024241530e-02	6.3878982667e-09
1796              	4.9439786791e-06	8.3023916585e-04	3.2569251630e-04	3.0881659359e-02	6.3472410619e-09
1797              	4.9014171587e-06	8.4448738900e-04	3.2512744000e-04	3.1095326397e-02	6.3730018069e-09
1798              	4.9392450894e-06	8.2954597365e-04	3.2539635517e-04	3.0921074276e-02	6.3748924532e-09
1799              	4.8967303864e-06	8.4378064226e-04	3.2483898514e-04	3.1013067909e-02	6.4886066259e-09
1800              	4.9346216369e-06	8.2882411878e-04	3.2510271398e-04	3.0921041881e-02	6.3141155820e-09
1801              	4.8917122589e-06	8.4305919163e-04	3.2454196483e-04	3.1035540244e-02	6.3462721641e-09
1802              	4.9298801853e-06	8.2814727267e-04	3.2481637144e-04	3.0881671986e-02	6.3199243206e-09
1803              	4.8869501092e-06	8.4233836624e-04	3.2425529453e-04	3.0994363347e-02	6.3207421823e-09
1804              	4.9251918808e-06	8.2745367360e-04	3.2453151948e-04	3.0921037600e-02	6.2614743951e-09
1805              	4.8820657417e-06	8.4163887522e-04	3.2396482898e-04	3.1054241318e-02	6.2981186705e-09
1806              	4.9204968181e-06	8.2678336984e-04	3.2424004485e-04	3.0921059746e-02	6.2719046252e-09
1807              	4.8774405390e-06	8.4092398351e-04	3.2367954658e-04	3.1024347176e-02	6.3555938100e-09
1808              	4.9159028367e-06	8.2609229840e-04	3.2394944882e-04	3.0881669794e-02	6.2577292073e-09
1809              	4.8726364230e-06	8.4020479681e-04	3.2339203634e-04	3.1065433569e-02	6.2752553926e-09
1810              	4.9112660543e-06	8.2541088341e-04	3.2366039155e-04	3.0960438662e-02	6.2760941097e-09
1811              	4.8678950263e-06	8.3951711923e-04	3.2310478100e-04	3.1065453767e-02	6.3791767273e-09
1812              	4.9066778320e-06	8.2472639445e-04	3.2336558869e-04	3.0921063092e-02	6.2583794388e-09
1813              	4.8632472704e-06	8.3878806271e-04	3.2281752668e-04	3.1035560523e-02	6.3238431295e-09
1814              	4.9020532405e-06	8.2403301104e-04	3.2308044192e-04	3.0921054012e-02	6.2419204837e-09
1815              	4.8584604257e-06	8.3808571851e-04	3.2252998122e-04	3.1024249075e-02	6.2594286588e-09
1816              	4.8974156257e-06	8.2335813260e-04	3.2279603083e-04	3.0960428648e-02	6.2055022756e-09
1817              	4.8537488283e-06	8.3739339259e-04	3.2224032921e-04	3.0983184729e-02	6.2581233942e-09
1818              	4.8927755435e-06	8.2269540277e-04	3.2251111240e-04	3.0960409352e-02	6.1529852164e-09
1819              	4.8490118434e-06	8.3668690563e-04	3.2195240959e-04	3.1024243347e-02	6.1742728938e-09
1820              	4.8880669956e-06	8.2204285546e-04	3.2222510946e-04	3.0960430505e-02	6.1644170486e-09
1821              	4.8444339650e-06	8.3598831389e-04	3.2167393253e-04	3.1013063760e-02	6.2107108763e-09
1822              	4.8834653048e-06	8.2136657429e-04	3.2193830688e-04	3.0960426773e-02	6.1436023123e-09
1823              	4.8397467587e-06	8.3528920834e-04	3.2139246877e-04	3.1024247362e-02	6.1929252745e-09
1824              	4.8788962932e-06	8.2069703400e-04	3.2165352649e-04	3.0921075417e-02	6.1514567596e-09
1825              	4.8351428167e-06	8.3458621692e-04	3.2111297232e-04	3.1024282569e-02	6.1785983437e-09
1826              	4.8743506074e-06	8.2002090178e-04	3.2137032865e-04	3.0921075930e-02	6.1459040648e-09
1827              	4.8305473421e-06	8.3389553176e-04	3.2083377261e-04	3.1024383357e-02	6.1899770494e-09
1828              	4.8698327926e-06	8.1935231671e-04	3.2108758962e-04	3.0921074668e-02	6.1354292861e-09
1829              	4.8260027710e-06	8.3320109043e-04	3.2055340763e-04	3.1024265361e-02	6.1837351533e-09
1830              	4.8652819893e-06	8.1868774375e-04	3.2080383967e-04	3.0921059470e-02	6.1189293461e-09
1831              	4.8214456006e-06	8.3250714248e-04	3.2027180217e-04	3.0994391883e-02	6.1747466263e-09
1832              	4.8607152655e-06	8.1801959277e-04	3.2052288068e-04	3.0960431610e-02	6.0936297662e-09
1833              	4.8167743534e-06	8.3182503503e-04	3.1998916950e-04	3.1065466784e-02	6.1400167258e-09
1834              	4.8560486003e-06	8.1737275677e-04	3.2023310236e-04	3.0921080366e-02	6.1121589739e-09
1835              	4.8123780487e-06	8.3112558738e-04	3.1971329493e-04	3.0994397558e-02	6.1815950199e-09
1836              	4.8515204712e-06	8.1668904835e-04	3.1995217198e-04	3.0881687944e-02	6.0683985223e-09
1837              	4.8076468092e-06	8.3044160486e-04	3.1943243449e-04	3.1065452836e-02	6.0590610998e-09
1838              	4.8469356844e-06	8.1603508248e-04	3.1966983126e-04	3.0881714676e-02	6.1002776449e-09
1839              	4.8032407775e-06	8.2976942606e-04	3.1915661669e-04	3.1035593992e-02	6.1584708385e-09
1840              	4.8424982842e-06	8.1536501456e-04	3.1938766248e-04	3.0921090045e-02	6.0737998805e-09
1841              	4.7986578854e-06	8.2909694500e-04	3.1887736663e-04	3.1024398475e-02	6.1427951304e-09
1842              	4.8380141597e-06	8.1470552103e-04	3.1910575626e-04	3.0921082454e-02	6.0459801701e-09
1843              	4.7940786160e-06	8.2841267625e-04	3.1859738776e-04	3.0983190980e-02	6.0917933210e-09
1844              	4.8335126327e-06	8.1404939133e-04	3.1882678449e-04	3.0881681347e-02	6.0014910999e-09
1845              	4.7894337783e-06	8.2772375478e-04	3.1831786149e-04	3.0953316639e-02	5.9848471642e-09
1846              	4.8289777587e-06	8.1340292818e-04	3.1855423197e-04	3.0921032727e-02	5.9588231922e-09
1847              	4.7847821223e-06	8.2706029650e-04	3.1804024748e-04	3.1065482384e-02	5.9747372472e-09
1848              	4.8243976107e-06	8.1278491825e-04	3.1826766555e-04	3.0921100562e-02	6.0078945722e-09
1849              	4.7805342392e-06	8.2637700001e-04	3.1777258067e-04	3.0983197142e-02	6.1186137557e-09
1850              	4.8199989929e-06	8.1210494288e-04	3.1798494928e-04	3.0921051478e-02	5.9593663101e-09
1851              	4.7758048688e-06	8.2569776860e-04	3.1749274940e-04	3.0983212166e-02	5.9944182630e-09
1852              	4.8155359420e-06	8.1145635192e-04	3.1770900019e-04	3.0960431651e-02	5.9487268770e-09
1853              	4.7712076970e-06	8.2503094334e-04	3.1721443834e-04	3.1024293652e-02	5.9952678738e-09
1854              	4.8110047316e-06	8.1083010726e-04	3.1742541750e-04	3.0881703172e-02	5.9475466785e-09
1855              	4.7669050725e-06	8.2433266597e-04	3.1694233870e-04	3.1013087255e-02	5.9853125978e-09
1856              	4.8065211603e-06	8.1016860643e-04	3.1714524527e-04	3.0960444231e-02	5.9367715125e-09
1857              	4.7623468987e-06	8.2368774684e-04	3.1666449926e-04	3.0983209969e-02	6.0278537641e-09
1858              	4.8020951886e-06	8.0953056738e-04	3.1686998644e-04	3.0960436109e-02	5.9062924401e-09
1859              	4.7578326146e-06	8.2301023875e-04	3.1638979794e-04	3.1024371807e-02	5.9535570937e-09
1860              	4.7975275091e-06	8.0890188506e-04	3.1659388304e-04	3.0881707617e-02	5.9194843645e-09
1861              	4.7535075157e-06	8.2232699903e-04	3.1612191201e-04	3.1024409617e-02	5.9406398148e-09
1862              	4.7930710366e-06	8.0825082027e-04	3.1631857945e-04	3.0960456202e-02	5.9142459598e-09
1863              	4.7489992489e-06	8.2169336032e-04	3.1584865564e-04	3.1024382138e-02	6.0054816461e-09
1864              	4.7886586672e-06	8.0761824844e-04	3.1604170741e-04	3.0881712269e-02	5.8962357406e-09
1865              	4.7446335496e-06	8.2100717101e-04	3.1557816433e-04	3.0994423764e-02	5.9285963078e-09
1866              	4.7842322901e-06	8.0697261510e-04	3.1577384006e-04	3.0881701087e-02	5.8787564749e-09
1867              	4.7400955675e-06	8.2035594308e-04	3.1530674580e-04	3.0983226151e-02	5.8892624931e-09
1868              	4.7798682403e-06	8.0634129493e-04	3.1550516794e-04	3.0921074694e-02	5.8466359072e-09
1869              	4.7356300755e-06	8.1970297470e-04	3.1503412311e-04	3.1024385606e-02	5.8983399547e-09
1870              	4.7754228593e-06	8.0572621513e-04	3.1522794604e-04	3.0960457384e-02	5.8525935537e-09
1871              	4.7312643506e-06	8.1904449761e-04	3.1476332139e-04	3.0983197546e-02	5.9527337681e-09
1872              	4.7709979971e-06	8.0508553146e-04	3.1494964098e-04	3.0960445814e-02	5.8220902128e-09
1873              	4.7266838205e-06	8.1837647541e-04	3.1448804707e-04	3.1024305058e-02	5.8612133010e-09
1874              	4.7665759009e-06	8.0445583401e-04	3.1467275819e-04	3.0921085810e-02	5.8389648792e-09
1875              	4.7223032516e-06	8.1770825906e-04	3.1421810588e-04	3.1024387433e-02	5.8684139741e-09
1876              	4.7621814948e-06	8.0381396781e-04	3.1439600317e-04	3.0921086430e-02	5.8287440844e-09
1877              	4.7179036431e-06	8.1705996275e-04	3.1394569907e-04	3.1024390705e-02	5.8782279213e-09
1878              	4.7578623279e-06	8.0318016934e-04	3.1412290004e-04	3.0881721779e-02	5.8219068358e-09
1879              	4.7135943001e-06	8.1639921745e-04	3.1367464447e-04	3.0983235434e-02	5.8511085373e-09
1880              	4.7535601866e-06	8.0254524742e-04	3.1385665249e-04	3.0960450833e-02	5.7856287808e-09
1881              	4.7091177711e-06	8.1577203730e-04	3.1340056311e-04	3.1013089268e-02	5.8454232340e-09
1882              	4.7492210774e-06	8.0193961784e-04	3.1358381429e-04	3.0881714865e-02	5.7698104435e-09
1883              	4.7049162228e-06	8.1509654959e-04	3.1313347475e-04	3.1035628047e-02	5.7992987533e-09
1884              	4.7448034956e-06	8.0131341321e-04	3.1331355477e-04	3.0921096839e-02	5.7911367446e-09
1885              	4.7005647394e-06	8.1447153739e-04	3.1286741580e-04	3.1054182367e-02	5.8586374589e-09
1886              	4.7404851555e-06	8.0067975589e-04	3.1303796456e-04	3.0921106022e-02	5.7820968484e-09
1887              	4.6962499805e-06	8.1382662297e-04	3.1259757358e-04	3.1054283969e-02	5.8724468128e-09
1888              	4.7361673206e-06	8.0004668526e-04	3.1276379593e-04	3.0921125914e-02	5.7857417322e-09
1889              	4.6918536710e-06	8.1318668071e-04	3.1232616868e-04	3.1095367616e-02	5.8479557532e-09
1890              	4.7318459300e-06	7.9942487886e-04	3.1248844489e-04	3.0881762968e-02	5.8015376130e-09
1891              	4.6876280084e-06	8.1253955952e-04	3.1205974314e-04	3.1054196605e-02	5.8596595152e-09
1892              	4.7275421058e-06	7.9878568630e-04	3.1221971596e-04	3.0921113714e-02	5.7700455546e-09
1893              	4.6831826425e-06	8.1191606434e-04	3.1178927300e-04	3.1024309029e-02	5.8249706751e-09
1894              	4.7232485962e-06	7.9817354410e-04	3.1195718041e-04	3.0960487521e-02	5.7298229885e-09
1895              	4.6787609932e-06	8.1128525329e-04	3.1152129540e-04	3.1035635246e-02	5.7806355491e-09
1896              	4.7188590825e-06	7.9757879291e-04	3.1169168571e-04	3.0881746854e-02	5.7149522511e-09
1897              	4.6744994910e-06	8.1062621283e-04	3.1126155340e-04	3.1024439131e-02	5.7148938976e-09
1898              	4.7144853852e-06	7.9695562564e-04	3.1142793154e-04	3.0960486661e-02	5.6910813642e-09
1899              	4.6700347957e-06	8.1001824301e-04	3.1099568951e-04	3.1024411144e-02	5.7638044812e-09
1900              	4.7102161982e-06	7.9635565535e-04	3.1115955079e-04	3.0921109093e-02	5.6737196703e-09
1901              	4.6657226903e-06	8.0936479162e-04	3.1073277787e-04	3.0953366175e-02	5.7104533763e-09
