cellI,x,y,z,sigma_xx,sigma_xy,sigma_xz,sigma_yy,sigma_yz,sigma_zz
24670,0.142625,0.007625,0.000125,9.326735725,3.926630903,-0,9.17446328,-0,9.250752334
24671,0.142875,0.007625,0.000125,9.330637677,3.934211578,-0,9.180509109,-0,9.255584854
24672,0.143125,0.007625,0.000125,9.334752372,3.942131098,-0,9.186559094,-0,9.260552733
24673,0.143375,0.007625,0.000125,9.339123351,3.950465238,-0,9.192560649,-0,9.26568754
24674,0.143625,0.007625,0.000125,9.343774052,3.959263142,-0,9.198494897,-0,9.271008411
24675,0.143875,0.007625,0.000125,9.348699567,3.968550606,-0,9.204390808,-0,9.276515684
24676,0.144125,0.007625,0.000125,9.35387071,3.978321952,-0,9.210317677,-0,9.282193673
24677,0.144375,0.007625,0.000125,9.359247984,3.988534137,-0,9.216359508,-0,9.288021428
24678,0.144625,0.007625,0.000125,9.364799329,3.999129753,-0,9.222589397,-0,9.293980314
24679,0.144875,0.007625,0.000125,9.370518737,4.010046997,-0,9.229040972,-0,9.300063751
24680,0.145125,0.007625,0.000125,9.376426159,4.021255894,-0,9.235707315,-0,9.306279066
24681,0.145375,0.007625,0.000125,9.382566833,4.032751155,-0,9.242540359,-0,9.312649388
24682,0.145625,0.007625,0.000125,9.388986133,4.044579628,-0,9.249484376,-0,9.319206271
24683,0.145875,0.007625,0.000125,9.395730941,4.056788604,-0,9.256482947,-0,9.325981532
24684,0.146125,0.007625,0.000125,9.402810158,4.069457585,-0,9.263524969,-0,9.333001313
24685,0.146375,0.007625,0.000125,9.410201549,4.082602001,-0,9.270633466,-0,9.340289046
24686,0.146625,0.007625,0.000125,9.417874222,4.09625804,-0,9.277870438,-0,9.34783854
24687,0.146875,0.007625,0.000125,9.425799713,4.110355133,-0,9.285296407,-0,9.355640921
24688,0.147125,0.007625,0.000125,9.433949584,4.124883329,-0,9.292987835,-0,9.363670881
24689,0.147375,0.007625,0.000125,9.442322087,4.139711633,-0,9.300972231,-0,9.371922223
24690,0.147625,0.007625,0.000125,9.45093292,4.154865593,-0,9.309274538,-0,9.380374022
24691,0.147875,0.007625,0.000125,9.459797203,4.170225886,-0,9.317863706,-0,9.38905909
24692,0.148125,0.007625,0.000125,9.469029247,4.185906852,-0,9.326688432,-0,9.397933501
24693,0.148375,0.007625,0.000125,9.478388043,4.201876757,-0,9.335816872,-0,9.407188105
24694,0.148625,0.007625,0.000125,9.488588497,4.218108104,-0,9.344943079,-0,9.416431404
24695,0.148875,0.007625,0.000125,9.497855899,4.235182397,-0,9.354853733,-0,9.426680729
24696,0.149125,0.007625,0.000125,9.510087145,4.25125128,-0,9.363842573,-0,9.435732922
24697,0.149375,0.007625,0.000125,9.516627474,4.270817505,-0,9.375805877,-0,9.448432009
24698,0.149625,0.007625,0.000125,9.537428939,4.282471325,-0,9.381692084,-0,9.453675838
24699,0.149875,0.007625,0.000125,9.530312433,4.310159815,-0,9.399628217,-0,9.47495007
24700,0.125125,0.007875,0.000125,-1.084824787,1.494562571,-0,20.70523033,-0,9.82308904
24701,0.125375,0.007875,0.000125,0.3093426792,-0.2032413032,-0,19.71566447,-0,10.07798115
24702,0.125625,0.007875,0.000125,2.115906953,-1.196189862,-0,18.27351722,-0,10.25917253
24703,0.125875,0.007875,0.000125,3.847524994,-1.545185154,-0,16.86551617,-0,10.3791134
24704,0.126125,0.007875,0.000125,5.307784535,-1.552902948,-0,15.65837393,-0,10.48550452
24705,0.126375,0.007875,0.000125,6.545388849,-1.380986817,-0,14.61224447,-0,10.5832833
24706,0.126625,0.007875,0.000125,7.608850795,-1.057586264,-0,13.70480776,-0,10.65740803
24707,0.126875,0.007875,0.000125,8.487978645,-0.6198018767,-0,12.95407208,-0,10.71079339
24708,0.127125,0.007875,0.000125,9.181541814,-0.1323079429,-0,12.35976607,-0,10.75468126
24709,0.127375,0.007875,0.000125,9.719342199,0.3554672321,-0,11.89579133,-0,10.79332109
24710,0.127625,0.007875,0.000125,10.1380024,0.82187716,-0,11.53268101,-0,10.82582903
24711,0.127875,0.007875,0.000125,10.46357715,1.259383446,-0,11.24979808,-0,10.85181137
24712,0.128125,0.007875,0.000125,10.71315275,1.663115509,-0,11.03287427,-0,10.87250384
24713,0.128375,0.007875,0.000125,10.90109692,2.029456332,-0,10.86936998,-0,10.88930728
24714,0.128625,0.007875,0.000125,11.04065394,2.357649683,-0,10.74789349,-0,10.90291593
24715,0.128875,0.007875,0.000125,11.14279327,2.649341327,-0,10.65919851,-0,10.91361999
24716,0.129125,0.007875,0.000125,11.2158489,2.907203765,-0,10.59616217,-0,10.92180674
24717,0.129375,0.007875,0.000125,11.2661492,3.134124298,-0,10.55324398,-0,10.92795925
24718,0.129625,0.007875,0.000125,11.2987264,3.333016806,-0,10.52598646,-0,10.93251211
24719,0.129875,0.007875,0.000125,11.31764676,3.506673267,-0,10.51087275,-0,10.93571738
24720,0.130125,0.007875,0.000125,11.32620305,3.657766252,-0,10.50505876,-0,10.93776221
24721,0.130375,0.007875,0.000125,11.32687367,3.788676531,-0,10.50647721,-0,10.93873885
24722,0.130625,0.007875,0.000125,11.32164496,3.901688426,-0,10.51328502,-0,10.93890204
24723,0.130875,0.007875,0.000125,11.31208997,3.998963017,-0,10.5239442,-0,10.93853656
24724,0.131125,0.007875,0.000125,11.29957583,4.082586353,-0,10.53714469,-0,10.93790914
24725,0.131375,0.007875,0.000125,11.28567564,4.154190923,-0,10.55212956,-0,10.93748888
24726,0.131625,0.007875,0.000125,11.27116027,4.215398692,-0,10.56804992,-0,10.93710648
24727,0.131875,0.007875,0.000125,11.25615795,4.267431983,-0,10.58479512,-0,10.93625709
24728,0.132125,0.007875,0.000125,11.24079863,4.311835707,-0,10.6020479,-0,10.93517711
24729,0.132375,0.007875,0.000125,11.22520795,4.349540283,-0,10.61929109,-0,10.9342936
24730,0.132625,0.007875,0.000125,11.20996691,4.381056748,-0,10.63585598,-0,10.93370989
24731,0.132875,0.007875,0.000125,11.1955871,4.407483618,-0,10.65134852,-0,10.93332444
24732,0.133125,0.007875,0.000125,11.18219494,4.429807532,-0,10.66577839,-0,10.93301997
24733,0.133375,0.007875,0.000125,11.16969464,4.448590492,-0,10.67934507,-0,10.93270764
24734,0.133625,0.007875,0.000125,11.15802975,4.464240467,-0,10.69216321,-0,10.93233952
24735,0.133875,0.007875,0.000125,11.14716828,4.477247953,-0,10.70427605,-0,10.93191485
24736,0.134125,0.007875,0.000125,11.13707166,4.48817762,-0,10.71566044,-0,10.93151032
24737,0.134375,0.007875,0.000125,11.12769018,4.497528313,-0,10.72628277,-0,10.93122836
24738,0.134625,0.007875,0.000125,11.11895994,4.505677192,-0,10.73615568,-0,10.93114152
24739,0.134875,0.007875,0.000125,11.11082695,4.512843315,-0,10.7453347,-0,10.93126868
24740,0.135125,0.007875,0.000125,11.10329272,4.519131048,-0,10.75388669,-0,10.93155896
24741,0.135375,0.007875,0.000125,11.09640366,4.524632341,-0,10.76188143,-0,10.93191174
24742,0.135625,0.007875,0.000125,11.09019787,4.529476929,-0,10.76938607,-0,10.93223711
24743,0.135875,0.007875,0.000125,11.08465643,4.533847085,-0,10.77645802,-0,10.93251434
24744,0.136125,0.007875,0.000125,11.07970793,4.537945815,-0,10.78312462,-0,10.93280848
24745,0.136375,0.007875,0.000125,11.07526757,4.54198575,-0,10.78938699,-0,10.93322816
24746,0.136625,0.007875,0.000125,11.07127953,4.546144522,-0,10.79523587,-0,10.93386669
24747,0.136875,0.007875,0.000125,11.06773457,4.550551061,-0,10.80068029,-0,10.93475482
24748,0.137125,0.007875,0.000125,11.06465592,4.555261388,-0,10.80576581,-0,10.93585475
24749,0.137375,0.007875,0.000125,11.06206151,4.5602805,-0,10.81058485,-0,10.93708666
24750,0.137625,0.007875,0.000125,11.05994112,4.565577356,-0,10.81524888,-0,10.93837856
24751,0.137875,0.007875,0.000125,11.05825321,4.571127992,-0,10.81985649,-0,10.93970182
24752,0.138125,0.007875,0.000125,11.05694798,4.576946425,-0,10.8244572,-0,10.9410855
24753,0.138375,0.007875,0.000125,11.05599976,4.583099154,-0,10.82903657,-0,10.94260036
24754,0.138625,0.007875,0.000125,11.05542049,4.589691231,-0,10.83353363,-0,10.94432894
24755,0.138875,0.007875,0.000125,11.05524941,4.596842755,-0,10.83788571,-0,10.94633159
24756,0.139125,0.007875,0.000125,11.05552882,4.604643965,-0,10.84207163,-0,10.94862657
24757,0.139375,0.007875,0.000125,11.05627093,4.613136531,-0,10.84614217,-0,10.95119148
24758,0.139625,0.007875,0.000125,11.05744894,4.622288437,-0,10.85020518,-0,10.95398512
24759,0.139875,0.007875,0.000125,11.05901063,4.63203039,-0,10.85439147,-0,10.95696694
24760,0.140125,0.007875,0.000125,11.06090925,4.642273426,-0,10.85880149,-0,10.960119
24761,0.140375,0.007875,0.000125,11.06313391,4.652966456,-0,10.86346869,-0,10.9634532
24762,0.140625,0.007875,0.000125,11.06571629,4.664116928,-0,10.86835479,-0,10.96701098
24763,0.140875,0.007875,0.000125,11.06871942,4.675793042,-0,10.87337625,-0,10.97084969
24764,0.141125,0.007875,0.000125,11.07220896,4.688096495,-0,10.87845234,-0,10.97502409
24765,0.141375,0.007875,0.000125,11.0762198,4.701127031,-0,10.88355269,-0,10.97957226
24766,0.141625,0.007875,0.000125,11.08074369,4.714940531,-0,10.88871758,-0,10.98450624
24767,0.141875,0.007875,0.000125,11.08573039,4.729527768,-0,10.89404999,-0,10.98981718
24768,0.142125,0.007875,0.000125,11.09112304,4.744820304,-0,10.89967405,-0,10.99547953
24769,0.142375,0.007875,0.000125,11.09687537,4.760713113,-0,10.9056962,-0,11.00147175
24770,0.142625,0.007875,0.000125,11.10299075,4.777110951,-0,10.91216231,-0,11.0077802
24771,0.142875,0.007875,0.000125,11.10951475,4.793957444,-0,10.91905193,-0,11.01441352
24772,0.143125,0.007875,0.000125,11.11653491,4.811266276,-0,10.92628642,-0,11.02139657
24773,0.143375,0.007875,0.000125,11.12412656,4.829107033,-0,10.93377851,-0,11.02877677
24774,0.143625,0.007875,0.000125,11.13231167,4.847582455,-0,10.94148464,-0,11.03661378
24775,0.143875,0.007875,0.000125,11.14109629,4.866784408,-0,10.94940429,-0,11.04494254
24776,0.144125,0.007875,0.000125,11.15044083,4.886757356,-0,10.95760051,-0,11.0537809
24777,0.144375,0.007875,0.000125,11.1602857,4.907473908,-0,10.9661746,-0,11.06312722
24778,0.144625,0.007875,0.000125,11.17058064,4.928850652,-0,10.97523257,-0,11.07296271
24779,0.144875,0.007875,0.000125,11.18130877,4.950770571,-0,10.98484692,-0,11.08326453
24780,0.145125,0.007875,0.000125,11.19249498,4.973130409,-0,10.9950408,-0,11.09401362
24781,0.145375,0.007875,0.000125,11.20419956,4.995869547,-0,11.005783,-0,11.10520716
24782,0.145625,0.007875,0.000125,11.21649362,5.018990428,-0,11.01701234,-0,11.11686078
24783,0.145875,0.007875,0.000125,11.22943824,5.042553004,-0,11.02866117,-0,11.12900767
24784,0.146125,0.007875,0.000125,11.24305875,5.06664089,-0,11.04069018,-0,11.14169013
24785,0.146375,0.007875,0.000125,11.257343,5.091337622,-0,11.05309899,-0,11.15495089
24786,0.146625,0.007875,0.000125,11.27224696,5.116688606,-0,11.06593461,-0,11.16881759
24787,0.146875,0.007875,0.000125,11.2877178,5.142678451,-0,11.07926504,-0,11.18330436
24788,0.147125,0.007875,0.000125,11.30371059,5.169239359,-0,11.09317257,-0,11.1983999
24789,0.147375,0.007875,0.000125,11.32021008,5.196271638,-0,11.1077115,-0,11.21408702
24790,0.147625,0.007875,0.000125,11.33723197,5.223668964,-0,11.12291971,-0,11.23032944
24791,0.147875,0.007875,0.000125,11.35479733,5.251372216,-0,11.13878922,-0,11.24712834
24792,0.148125,0.007875,0.000125,11.37303186,5.279315078,-0,11.15527303,-0,11.26441603
24793,0.148375,0.007875,0.000125,11.39167374,5.307642552,-0,11.17244652,-0,11.28239346
24794,0.148625,0.007875,0.000125,11.41177214,5.33605862,-0,11.18981113,-0,11.30051485
24795,0.148875,0.007875,0.000125,11.43054,5.365747237,-0,11.20868992,-0,11.32028313
24796,0.149125,0.007875,0.000125,11.4542044,5.393690073,-0,11.22616352,-0,11.33833632
24797,0.149375,0.007875,0.000125,11.46879567,5.427010954,-0,11.24886949,-0,11.36216547
24798,0.149625,0.007875,0.000125,11.50591448,5.448401554,-0,11.26181861,-0,11.37473171
24799,0.149875,0.007875,0.000125,11.498424,5.493893879,-0,11.29551183,-0,11.41168937
24800,0.125125,0.008125,0.000125,-0.1004992886,1.59554314,-0,24.18017008,-0,12.06642535
24801,0.125375,0.008125,0.000125,1.89848825,-0.6493679662,-0,22.70101325,-0,12.40961288
24802,0.125625,0.008125,0.000125,4.413275277,-1.680405259,-0,20.68021098,-0,12.59489523
24803,0.125875,0.008125,0.000125,6.596839222,-1.770371171,-0,18.90558945,-0,12.71520827
24804,0.126125,0.008125,0.000125,8.26512882,-1.518106639,-0,17.50575538,-0,12.86133414
24805,0.126375,0.008125,0.000125,9.613652698,-1.145854588,-0,16.33866085,-0,13.0019829
24806,0.126625,0.008125,0.000125,10.74104233,-0.6490677006,-0,15.3656639,-0,13.09398019
24807,0.126875,0.008125,0.000125,11.62709475,-0.06208501673,-0,14.61390259,-0,13.14617348
24808,0.127125,0.008125,0.000125,12.27696684,0.5372834835,-0,14.0676389,-0,13.1825145
24809,0.127375,0.008125,0.000125,12.74416585,1.100419308,-0,13.67576871,-0,13.21073928
24810,0.127625,0.008125,0.000125,13.08391722,1.616275992,-0,13.39189801,-0,13.22967711
24811,0.127875,0.008125,0.000125,13.32992656,2.086510254,-0,13.18790989,-0,13.23980076
24812,0.128125,0.008125,0.000125,13.50200202,2.5109431,-0,13.04582244,-0,13.24414172
24813,0.128375,0.008125,0.000125,13.616818,2.888768091,-0,12.95015535,-0,13.24533653
24814,0.128625,0.008125,0.000125,13.68950546,3.22197889,-0,12.88772634,-0,13.24444497
24815,0.128875,0.008125,0.000125,13.73181188,3.514531741,-0,12.84881498,-0,13.2418266
24816,0.129125,0.008125,0.000125,13.75200171,3.770592337,-0,12.82661289,-0,13.23792855
24817,0.129375,0.008125,0.000125,13.75598807,3.993940158,-0,12.81625046,-0,13.23322345
24818,0.129625,0.008125,0.000125,13.74835705,4.188227739,-0,12.81388094,-0,13.22817884
24819,0.129875,0.008125,0.000125,13.73256849,4.356788073,-0,12.81687253,-0,13.22292711
24820,0.130125,0.008125,0.000125,13.71113573,4.502818161,-0,12.82342876,-0,13.21751985
24821,0.130375,0.008125,0.000125,13.68587712,4.628936708,-0,12.83233971,-0,13.21196202
24822,0.130625,0.008125,0.000125,13.65824123,4.737262654,-0,12.84259905,-0,13.20629437
24823,0.130875,0.008125,0.000125,13.62951919,4.829896305,-0,12.85332884,-0,13.2005899
24824,0.131125,0.008125,0.000125,13.6012521,4.908695489,-0,12.86429339,-0,13.19555722
24825,0.131375,0.008125,0.000125,13.57367407,4.975450936,-0,12.87521847,-0,13.19062729
24826,0.131625,0.008125,0.000125,13.54702142,5.032815658,-0,12.88527828,-0,13.18571402
24827,0.131875,0.008125,0.000125,13.52217467,5.081489558,-0,12.89312339,-0,13.18138705
24828,0.132125,0.008125,0.000125,13.49847433,5.12335184,-0,12.90010745,-0,13.17705736
24829,0.132375,0.008125,0.000125,13.47399646,5.159053973,-0,12.90916462,-0,13.17178214
24830,0.132625,0.008125,0.000125,13.45031814,5.188664544,-0,12.91782591,-0,13.16648059
24831,0.132875,0.008125,0.000125,13.4285514,5.213750978,-0,12.92498338,-0,13.1611966
24832,0.133125,0.008125,0.000125,13.40859539,5.235626805,-0,12.93071566,-0,13.15601849
24833,0.133375,0.008125,0.000125,13.39003263,5.254974619,-0,12.93542983,-0,13.1510234
24834,0.133625,0.008125,0.000125,13.3727155,5.272082155,-0,12.93937568,-0,13.14616708
24835,0.133875,0.008125,0.000125,13.35666973,5.287188988,-0,12.9426655,-0,13.14136233
24836,0.134125,0.008125,0.000125,13.34179878,5.300772436,-0,12.94552946,-0,13.13652978
24837,0.134375,0.008125,0.000125,13.32800282,5.313247324,-0,12.94804243,-0,13.13175185
24838,0.134625,0.008125,0.000125,13.31518146,5.32502569,-0,12.95023236,-0,13.12716306
24839,0.134875,0.008125,0.000125,13.30325887,5.336421123,-0,12.95209634,-0,13.12290669
24840,0.135125,0.008125,0.000125,13.2922518,5.347657926,-0,12.95361291,-0,13.11905225
24841,0.135375,0.008125,0.000125,13.28223103,5.358924965,-0,12.9548092,-0,13.11556705
24842,0.135625,0.008125,0.000125,13.27324121,5.370338318,-0,12.95578989,-0,13.1123659
24843,0.135875,0.008125,0.000125,13.26525024,5.3819721,-0,12.95671233,-0,13.10938637
24844,0.136125,0.008125,0.000125,13.25818909,5.393860242,-0,12.95769697,-0,13.10663791
24845,0.136375,0.008125,0.000125,13.25198947,5.406113251,-0,12.95880106,-0,13.10419387
24846,0.136625,0.008125,0.000125,13.24662666,5.418871409,-0,12.96000191,-0,13.10216686
24847,0.136875,0.008125,0.000125,13.24211724,5.432355092,-0,12.96125351,-0,13.1006576
24848,0.137125,0.008125,0.000125,13.23850465,5.446707799,-0,12.96251905,-0,13.0997343
24849,0.137375,0.008125,0.000125,13.2358048,5.462077642,-0,12.96385585,-0,13.09940231
24850,0.137625,0.008125,0.000125,13.23398952,5.478431927,-0,12.96539273,-0,13.09963701
24851,0.137875,0.008125,0.000125,13.23300212,5.495677022,-0,12.96730298,-0,13.1003933
24852,0.138125,0.008125,0.000125,13.23279327,5.51369844,-0,12.96973035,-0,13.1016431
24853,0.138375,0.008125,0.000125,13.23335733,5.532425166,-0,12.97272991,-0,13.10339982
24854,0.138625,0.008125,0.000125,13.23475057,5.551878057,-0,12.97625358,-0,13.10571813
24855,0.138875,0.008125,0.000125,13.2370601,5.572175098,-0,12.98019721,-0,13.10868141
24856,0.139125,0.008125,0.000125,13.24036287,5.593483426,-0,12.98447392,-0,13.11237142
24857,0.139375,0.008125,0.000125,13.24467427,5.615940807,-0,12.98908113,-0,13.11685138
24858,0.139625,0.008125,0.000125,13.24994838,5.639597243,-0,12.99411529,-0,13.12214777
24859,0.139875,0.008125,0.000125,13.25610473,5.66439237,-0,12.99974042,-0,13.12825069
24860,0.140125,0.008125,0.000125,13.26306701,5.690178996,-0,13.00612881,-0,13.13513112
24861,0.140375,0.008125,0.000125,13.27083078,5.716789992,-0,13.01337926,-0,13.14275398
24862,0.140625,0.008125,0.000125,13.27945726,5.744105892,-0,13.02149414,-0,13.15110913
24863,0.140875,0.008125,0.000125,13.28904795,5.772109403,-0,13.03039779,-0,13.16022204
24864,0.141125,0.008125,0.000125,13.29970448,5.800886612,-0,13.03998622,-0,13.17014844
24865,0.141375,0.008125,0.000125,13.31148345,5.830583766,-0,13.05018979,-0,13.18095907
24866,0.141625,0.008125,0.000125,13.3243739,5.861333844,-0,13.06101404,-0,13.19272074
24867,0.141875,0.008125,0.000125,13.33830862,5.893194098,-0,13.07254375,-0,13.20547811
24868,0.142125,0.008125,0.000125,13.35319762,5.926118403,-0,13.08491497,-0,13.21924376
24869,0.142375,0.008125,0.000125,13.36897433,5.959963457,-0,13.09826245,-0,13.23400058
24870,0.142625,0.008125,0.000125,13.38562676,5.994551826,-0,13.11267635,-0,13.24971223
24871,0.142875,0.008125,0.000125,13.40321116,6.029718437,-0,13.12816828,-0,13.26634385
24872,0.143125,0.008125,0.000125,13.42182827,6.065386144,-0,13.14468198,-0,13.28387847
24873,0.143375,0.008125,0.000125,13.44158483,6.101564126,-0,13.16212175,-0,13.30233086
24874,0.143625,0.008125,0.000125,13.46254345,6.138365425,-0,13.18041207,-0,13.3217422
24875,0.143875,0.008125,0.000125,13.48470303,6.175925747,-0,13.19952519,-0,13.34217322
24876,0.144125,0.008125,0.000125,13.5080024,6.214340418,-0,13.21949607,-0,13.3636838
24877,0.144375,0.008125,0.000125,13.5323498,6.253622229,-0,13.24040799,-0,13.38631437
24878,0.144625,0.008125,0.000125,13.55765795,6.293685438,-0,13.26236821,-0,13.41007084
24879,0.144875,0.008125,0.000125,13.58388497,6.334378887,-0,13.28545858,-0,13.4349303
24880,0.145125,0.008125,0.000125,13.61104319,6.375526822,-0,13.3097233,-0,13.46084296
24881,0.145375,0.008125,0.000125,13.63919728,6.416993871,-0,13.33514414,-0,13.48776065
24882,0.145625,0.008125,0.000125,13.66843118,6.45870854,-0,13.36166822,-0,13.51564484
24883,0.145875,0.008125,0.000125,13.69882008,6.500694117,-0,13.38921703,-0,13.54448987
24884,0.146125,0.008125,0.000125,13.73038976,6.543019069,-0,13.41773716,-0,13.57431482
24885,0.146375,0.008125,0.000125,13.76312306,6.58579103,-0,13.44719052,-0,13.60516902
24886,0.146625,0.008125,0.000125,13.79694989,6.629066687,-0,13.47759653,-0,13.63709698
24887,0.146875,0.008125,0.000125,13.83179092,6.672876843,-0,13.50898332,-0,13.67014322
24888,0.147125,0.008125,0.000125,13.86756454,6.717143956,-0,13.54141958,-0,13.70430732
24889,0.147375,0.008125,0.000125,13.90422848,6.761790137,-0,13.57493806,-0,13.73958023
24890,0.147625,0.008125,0.000125,13.9417844,6.806626424,-0,13.60957603,-0,13.77589253
24891,0.147875,0.008125,0.000125,13.98022456,6.851668529,-0,13.6453313,-0,13.81322264
24892,0.148125,0.008125,0.000125,14.01973782,6.896550234,-0,13.68211289,-0,13.8514214
24893,0.148375,0.008125,0.000125,14.05987969,6.941821568,-0,13.7201036,-0,13.89072273
24894,0.148625,0.008125,0.000125,14.10232364,6.986446312,-0,13.75840676,-0,13.93027406
24895,0.148875,0.008125,0.000125,14.14269683,7.032679453,-0,13.79922838,-0,13.9722633
24896,0.149125,0.008125,0.000125,14.19071278,7.076076256,-0,13.83764088,-0,14.01173169
24897,0.149375,0.008125,0.000125,14.22457038,7.126303143,-0,13.88468609,-0,14.05967597
24898,0.149625,0.008125,0.000125,14.2931493,7.161126717,-0,13.91572177,-0,14.09104111
24899,0.149875,0.008125,0.000125,14.29109282,7.226315493,-0,13.98210008,-0,14.1577862
