cellI,x,y,z,sigma_xx,sigma_xy,sigma_xz,sigma_yy,sigma_yz,sigma_zz
286,0.021625,0.000625,0.000125,5.257286418,-1.556462809,-0,5.448476853,-0,5.339851
287,0.021875,0.000625,0.000125,5.249019614,-1.557659294,-0,5.484454935,-0,5.349680597
288,0.022125,0.000625,0.000125,5.235693221,-1.551285346,-0,5.523776726,-0,5.35783276
289,0.022375,0.000625,0.000125,5.216772986,-1.534246784,-0,5.567923035,-0,5.364532919
290,0.022625,0.000625,0.000125,5.191442131,-1.499999634,-0,5.617179159,-0,5.369322924
291,0.022875,0.000625,0.000125,5.15975943,-1.429624377,-0,5.671982517,-0,5.370025695
292,0.023125,0.000625,0.000125,5.119790652,-1.338585286,-0,5.733615674,-0,5.366190758
293,0.023375,0.000625,0.000125,5.075444997,-1.182999464,-0,5.800305696,-0,5.353261985
294,0.023625,0.000625,0.000125,5.024334424,-0.9978716161,-0,5.873732711,-0,5.330886163
295,0.023875,0.000625,0.000125,4.973560714,-0.7352483151,-0,5.948135184,-0,5.295670878
296,0.024125,0.000625,0.000125,4.947598054,-0.3582370469,-0,6.004838099,-0,5.240266716
297,0.024375,0.000625,0.000125,4.898678803,-0.1154119588,-0,6.055542272,-0,5.201917901
298,0.024625,0.000625,0.000125,4.841744267,0.09891020977,-0,6.055422892,-0,5.207780147
299,0.024875,0.000625,0.000125,5.058527121,0.9584517752,-0,5.832621255,-0,5.152533303
300,0.000125,0.000875,0.000125,3.938576659,-0.2094633026,-0,4.072960195,-0,3.982326006
301,0.000375,0.000875,0.000125,3.849147921,-0.1445927701,-0,4.143295967,-0,3.995161164
302,0.000625,0.000875,0.000125,3.811919437,-0.07701380132,-0,4.162566778,-0,4.007108975
303,0.000875,0.000875,0.000125,3.805276004,-0.02813624774,-0,4.16501208,-0,4.005618014
304,0.001125,0.000875,0.000125,3.80595911,0.004984966304,-0,4.163638138,-0,4.001001396
305,0.001375,0.000875,0.000125,3.80561711,0.0291916692,-0,4.161728282,-0,3.998375592
306,0.001625,0.000875,0.000125,3.806523991,0.0459179899,-0,4.158142055,-0,3.996641554
307,0.001875,0.000875,0.000125,3.809251811,0.05619976399,-0,4.153520695,-0,3.994610834
308,0.002125,0.000875,0.000125,3.812762792,0.06130670764,-0,4.148638567,-0,3.992564829
309,0.002375,0.000875,0.000125,3.815728404,0.06326813051,-0,4.144810023,-0,3.990530945
310,0.002625,0.000875,0.000125,3.818938856,0.06232109539,-0,4.141146491,-0,3.988615203
311,0.002875,0.000875,0.000125,3.822742166,0.06012952754,-0,4.137111645,-0,3.987009057
312,0.003125,0.000875,0.000125,3.826156437,0.05740582407,-0,4.133511483,-0,3.985888277
313,0.003375,0.000875,0.000125,3.828847234,0.05117549906,-0,4.130752242,-0,3.985178072
314,0.003625,0.000875,0.000125,3.831337156,0.04370709235,-0,4.128548396,-0,3.984636388
315,0.003875,0.000875,0.000125,3.834144361,0.03547790856,-0,4.12661643,-0,3.98402144
316,0.004125,0.000875,0.000125,3.837199346,0.02630056438,-0,4.124943948,-0,3.983406316
317,0.004375,0.000875,0.000125,3.840365788,0.01621882635,-0,4.123526806,-0,3.982921352
318,0.004625,0.000875,0.000125,3.843628217,0.005363317688,-0,4.122289795,-0,3.982645924
319,0.004875,0.000875,0.000125,3.846664013,-0.006116152378,-0,4.121649408,-0,3.982474387
320,0.005125,0.000875,0.000125,3.849567152,-0.01840227296,-0,4.121523945,-0,3.982382191
321,0.005375,0.000875,0.000125,3.852724068,-0.03092206291,-0,4.121369557,-0,3.982513213
322,0.005625,0.000875,0.000125,3.856226613,-0.04390066185,-0,4.121095519,-0,3.98285234
323,0.005875,0.000875,0.000125,3.859807108,-0.05723282232,-0,4.120865253,-0,3.983489622
324,0.006125,0.000875,0.000125,3.863556751,-0.07078308965,-0,4.120657758,-0,3.984340267
325,0.006375,0.000875,0.000125,3.867294741,-0.08449994589,-0,4.120609775,-0,3.985433544
326,0.006625,0.000875,0.000125,3.87122618,-0.09836644264,-0,4.120633441,-0,3.986637203
327,0.006875,0.000875,0.000125,3.874922386,-0.1122515382,-0,4.120998725,-0,3.988094853
328,0.007125,0.000875,0.000125,3.881603734,-0.1195139257,-0,4.120252838,-0,3.988017478
329,0.007375,0.000875,0.000125,3.895299158,-0.1144056655,-0,4.116163035,-0,3.984581023
330,0.007625,0.000875,0.000125,3.907401772,-0.1103768582,-0,4.112680112,-0,3.982427066
331,0.007875,0.000875,0.000125,3.917487503,-0.1068171356,-0,4.11008721,-0,3.981681859
332,0.008125,0.000875,0.000125,3.926299352,-0.1033904322,-0,4.108181234,-0,3.981790302
333,0.008375,0.000875,0.000125,3.93443756,-0.09961244681,-0,4.106671517,-0,3.982427046
334,0.008625,0.000875,0.000125,3.941271347,-0.09722717604,-0,4.106047565,-0,3.983719128
335,0.008875,0.000875,0.000125,3.948442755,-0.09281000318,-0,4.105323652,-0,3.984993639
336,0.009125,0.000875,0.000125,3.951682535,-0.1035038279,-0,4.10640428,-0,3.988610824
337,0.009375,0.000875,0.000125,3.953422811,-0.1203718108,-0,4.108372942,-0,3.993046307
338,0.009625,0.000875,0.000125,3.955536953,-0.1367204204,-0,4.110391778,-0,3.997251295
339,0.009875,0.000875,0.000125,3.958056631,-0.152737825,-0,4.112372985,-0,4.001268892
340,0.010125,0.000875,0.000125,3.960899862,-0.1685102578,-0,4.114297433,-0,4.005187641
341,0.010375,0.000875,0.000125,3.964025637,-0.1840606461,-0,4.116162287,-0,4.009039306
342,0.010625,0.000875,0.000125,3.967924992,-0.1994689276,-0,4.116895523,-0,4.013392933
343,0.010875,0.000875,0.000125,3.972123839,-0.2146930382,-0,4.11739628,-0,4.017812429
344,0.011125,0.000875,0.000125,3.976434509,-0.2298589077,-0,4.117973691,-0,4.022166142
345,0.011375,0.000875,0.000125,3.980843752,-0.2448797582,-0,4.118628105,-0,4.026457177
346,0.011625,0.000875,0.000125,3.985277528,-0.2599677516,-0,4.119419017,-0,4.030691341
347,0.011875,0.000875,0.000125,3.989752533,-0.2748708422,-0,4.120364554,-0,4.034825171
348,0.012125,0.000875,0.000125,3.994239822,-0.2901312823,-0,4.121440144,-0,4.038905141
349,0.012375,0.000875,0.000125,3.998472426,-0.305241495,-0,4.123238215,-0,4.042598618
350,0.012625,0.000875,0.000125,4.002181809,-0.3222275505,-0,4.125917187,-0,4.046014078
351,0.012875,0.000875,0.000125,4.006051602,-0.3387669492,-0,4.128294345,-0,4.049642951
352,0.013125,0.000875,0.000125,4.010171752,-0.3543122069,-0,4.130325123,-0,4.053430999
353,0.013375,0.000875,0.000125,4.014443547,-0.3699683144,-0,4.132146082,-0,4.057335289
354,0.013625,0.000875,0.000125,4.018718276,-0.3844563573,-0,4.134133013,-0,4.061120351
355,0.013875,0.000875,0.000125,4.023147266,-0.3996917139,-0,4.135736794,-0,4.065181928
356,0.014125,0.000875,0.000125,4.028201806,-0.4123067697,-0,4.136367435,-0,4.06962529
357,0.014375,0.000875,0.000125,4.033045355,-0.4253437638,-0,4.13751437,-0,4.073796274
358,0.014625,0.000875,0.000125,4.037526027,-0.4387428627,-0,4.139391321,-0,4.077632146
359,0.014875,0.000875,0.000125,4.041682001,-0.4523095266,-0,4.141829127,-0,4.081262374
360,0.015125,0.000875,0.000125,4.045571799,-0.4660216603,-0,4.144680787,-0,4.084774007
361,0.015375,0.000875,0.000125,4.049243793,-0.4798444065,-0,4.147864148,-0,4.088199479
362,0.015625,0.000875,0.000125,4.052719822,-0.4937092433,-0,4.151343559,-0,4.091551117
363,0.015875,0.000875,0.000125,4.055988561,-0.5075445147,-0,4.155131512,-0,4.094826021
364,0.016125,0.000875,0.000125,4.059020836,-0.5212921089,-0,4.159267108,-0,4.098012241
365,0.016375,0.000875,0.000125,4.061796977,-0.53489552,-0,4.163769239,-0,4.101108122
366,0.016625,0.000875,0.000125,4.064286643,-0.5482967588,-0,4.168675275,-0,4.10410362
367,0.016875,0.000875,0.000125,4.066447703,-0.5614350482,-0,4.174037286,-0,4.106985031
368,0.017125,0.000875,0.000125,4.068246092,-0.5742573448,-0,4.179896563,-0,4.109740423
369,0.017375,0.000875,0.000125,4.069581548,-0.5866544863,-0,4.186411039,-0,4.112306153
370,0.017625,0.000875,0.000125,4.071449785,-0.5989394722,-0,4.191512667,-0,4.115747934
371,0.017875,0.000875,0.000125,4.072889441,-0.6108153406,-0,4.1970439,-0,4.119176033
372,0.018125,0.000875,0.000125,4.073738381,-0.6220989271,-0,4.203227403,-0,4.122518776
373,0.018375,0.000875,0.000125,4.073978054,-0.6325776491,-0,4.210058768,-0,4.125784051
374,0.018625,0.000875,0.000125,4.07374518,-0.642122521,-0,4.217271463,-0,4.129081019
375,0.018875,0.000875,0.000125,4.072788908,-0.6506599841,-0,4.225253319,-0,4.132249827
376,0.019125,0.000875,0.000125,4.070925194,-0.6580402164,-0,4.234177792,-0,4.135273201
377,0.019375,0.000875,0.000125,4.067999112,-0.6640613969,-0,4.244180259,-0,4.138136397
378,0.019625,0.000875,0.000125,4.063854551,-0.6683730114,-0,4.255413105,-0,4.140800308
379,0.019875,0.000875,0.000125,4.058275659,-0.6707684975,-0,4.268057506,-0,4.143247823
380,0.020125,0.000875,0.000125,4.051001695,-0.6696333983,-0,4.282414952,-0,4.145365861
381,0.020375,0.000875,0.000125,4.041682626,-0.6666535406,-0,4.298499312,-0,4.147420298
382,0.020625,0.000875,0.000125,4.031181683,-0.6507507516,-0,4.316062107,-0,4.148629475
383,0.020875,0.000875,0.000125,4.018392608,-0.6331377178,-0,4.336006006,-0,4.1491085
384,0.021125,0.000875,0.000125,4.004329496,-0.6016145167,-0,4.358198344,-0,4.147780183
385,0.021375,0.000875,0.000125,3.986480792,-0.5721358479,-0,4.384228711,-0,4.145385752
386,0.021625,0.000875,0.000125,3.965505461,-0.5321481735,-0,4.413684498,-0,4.141457203
387,0.021875,0.000875,0.000125,3.942520015,-0.4777887554,-0,4.446652975,-0,4.135444902
388,0.022125,0.000875,0.000125,3.91839815,-0.4061535904,-0,4.483127007,-0,4.126376781
389,0.022375,0.000875,0.000125,3.89640636,-0.3124440951,-0,4.521419237,-0,4.112599757
390,0.022625,0.000875,0.000125,3.865202839,-0.2488052358,-0,4.566281463,-0,4.100872852
391,0.022875,0.000875,0.000125,3.778965783,-0.2853226974,-0,4.641556579,-0,4.113616894
392,0.023125,0.000875,0.000125,3.694529542,-0.2525534908,-0,4.719393596,-0,4.121550952
393,0.023375,0.000875,0.000125,3.522794563,-0.2689392743,-0,4.845553206,-0,4.168572073
394,0.023625,0.000875,0.000125,3.424903028,-0.03987400051,-0,4.938675447,-0,4.173925551
395,0.023875,0.000875,0.000125,3.356599936,0.2655017793,-0,5.011138687,-0,4.170028575
396,0.024125,0.000875,0.000125,3.323965563,0.6725019626,-0,5.04574637,-0,4.169456483
397,0.024375,0.000875,0.000125,3.372083778,1.192616313,-0,5.001236462,-0,4.171151746
398,0.024625,0.000875,0.000125,3.585516386,1.807718053,-0,4.784345021,-0,4.187874233
399,0.024875,0.000875,0.000125,4.080662081,2.540607313,-0,4.302163198,-0,4.204469365
400,0.000125,0.001125,0.000125,3.966408991,-0.1687255334,-0,4.034830672,-0,3.992509275
401,0.000375,0.001125,0.000125,3.895743674,-0.1362155094,-0,4.099085031,-0,3.992393344
402,0.000625,0.001125,0.000125,3.849864302,-0.08972720688,-0,4.137545823,-0,3.993311834
403,0.000875,0.001125,0.000125,3.827233136,-0.05012992652,-0,4.156848026,-0,3.990180648
404,0.001125,0.001125,0.000125,3.815222856,-0.02103978661,-0,4.166565316,-0,3.986066941
405,0.001375,0.001125,0.000125,3.806185671,0.002248500123,-0,4.171933721,-0,3.983396086
406,0.001625,0.001125,0.000125,3.79964912,0.02178131693,-0,4.173990104,-0,3.98161603
407,0.001875,0.001125,0.000125,3.795659284,0.03764826129,-0,4.173663458,-0,3.979762919
408,0.002125,0.001125,0.000125,3.793283844,0.05007572012,-0,4.171896856,-0,3.977836502
409,0.002375,0.001125,0.000125,3.791540935,0.0597275715,-0,4.169491265,-0,3.97602759
410,0.002625,0.001125,0.000125,3.790241252,0.06730691654,-0,4.16666526,-0,3.974315786
411,0.002875,0.001125,0.000125,3.789672809,0.07268886213,-0,4.163082746,-0,3.972756521
412,0.003125,0.001125,0.000125,3.789270823,0.07609885342,-0,4.159464537,-0,3.971200422
413,0.003375,0.001125,0.000125,3.788368611,0.07823027263,-0,4.156559599,-0,3.969571366
414,0.003625,0.001125,0.000125,3.787149811,0.07966183066,-0,4.154045257,-0,3.968013398
415,0.003875,0.001125,0.000125,3.786078189,0.08032526268,-0,4.151422984,-0,3.966564857
416,0.004125,0.001125,0.000125,3.785342819,0.08005818721,-0,4.148523624,-0,3.965208258
417,0.004375,0.001125,0.000125,3.784885857,0.07890305754,-0,4.145407998,-0,3.963942235
418,0.004625,0.001125,0.000125,3.784643708,0.07691957427,-0,4.14213464,-0,3.962772716
419,0.004875,0.001125,0.000125,3.784486693,0.07422726555,-0,4.138829959,-0,3.961703257
420,0.005125,0.001125,0.000125,3.784422979,0.07107823565,-0,4.135497085,-0,3.96072226
421,0.005375,0.001125,0.000125,3.784602819,0.06748536395,-0,4.131988509,-0,3.959825962
422,0.005625,0.001125,0.000125,3.785024115,0.06343310468,-0,4.128376366,-0,3.958942786
423,0.005875,0.001125,0.000125,3.785555733,0.0588637922,-0,4.124787721,-0,3.958074876
424,0.006125,0.001125,0.000125,3.786109066,0.05403673563,-0,4.121319554,-0,3.95721163
425,0.006375,0.001125,0.000125,3.786707654,0.04878043037,-0,4.117926379,-0,3.956372325
426,0.006625,0.001125,0.000125,3.787272669,0.0434678667,-0,4.114705541,-0,3.955535579
427,0.006875,0.001125,0.000125,3.78805007,0.03782088735,-0,4.111443022,-0,3.954666028
428,0.007125,0.001125,0.000125,3.789188352,0.03242724546,-0,4.107904619,-0,3.953845413
429,0.007375,0.001125,0.000125,3.790392915,0.02750848779,-0,4.104261448,-0,3.953192873
430,0.007625,0.001125,0.000125,3.791373024,0.0217053352,-0,4.100814861,-0,3.952693457
431,0.007875,0.001125,0.000125,3.792291125,0.01554275194,-0,4.09749997,-0,3.952245139
432,0.008125,0.001125,0.000125,3.793377006,0.009130375802,-0,4.094196623,-0,3.951733607
433,0.008375,0.001125,0.000125,3.794677732,0.00239933923,-0,4.090875721,-0,3.951136137
434,0.008625,0.001125,0.000125,3.796086219,-0.004839054411,-0,4.087510892,-0,3.950581462
435,0.008875,0.001125,0.000125,3.797348292,-0.01216124956,-0,4.0843797,-0,3.950041654
436,0.009125,0.001125,0.000125,3.798383828,-0.02025255006,-0,4.081675053,-0,3.949399833
437,0.009375,0.001125,0.000125,3.799454547,-0.02848636372,-0,4.079082961,-0,3.948704017
438,0.009625,0.001125,0.000125,3.800732864,-0.03675152062,-0,4.07640547,-0,3.947975348
439,0.009875,0.001125,0.000125,3.80207964,-0.04513707815,-0,4.073709526,-0,3.947281763
440,0.010125,0.001125,0.000125,3.803403891,-0.05359831928,-0,4.071053037,-0,3.946652169
441,0.010375,0.001125,0.000125,3.804702746,-0.06208457815,-0,4.068451521,-0,3.946069791
442,0.010625,0.001125,0.000125,3.806007375,-0.07059587112,-0,4.06589838,-0,3.945505951
443,0.010875,0.001125,0.000125,3.807290767,-0.07911928147,-0,4.06340945,-0,3.944967812
444,0.011125,0.001125,0.000125,3.808578589,-0.08767658568,-0,4.060972214,-0,3.944438297
445,0.011375,0.001125,0.000125,3.809816024,-0.09625532283,-0,4.058614577,-0,3.943940509
446,0.011625,0.001125,0.000125,3.811043899,-0.1048875906,-0,4.056328821,-0,3.943437664
447,0.011875,0.001125,0.000125,3.812115505,-0.1135279251,-0,4.054208916,-0,3.942978994
448,0.012125,0.001125,0.000125,3.813227168,-0.1221384285,-0,4.052147898,-0,3.942471634
449,0.012375,0.001125,0.000125,3.814321811,-0.1293251782,-0,4.050289061,-0,3.94182487
450,0.012625,0.001125,0.000125,3.821006315,-0.1270836194,-0,4.045833674,-0,3.938218367
451,0.012875,0.001125,0.000125,3.8284343,-0.1242083589,-0,4.040900952,-0,3.934375683
452,0.013125,0.001125,0.000125,3.833948516,-0.1229751321,-0,4.036801567,-0,3.931642417
453,0.013375,0.001125,0.000125,3.839904854,-0.1197395983,-0,4.032444591,-0,3.928749405
454,0.013625,0.001125,0.000125,3.84349957,-0.1196538045,-0,4.029304782,-0,3.927025703
455,0.013875,0.001125,0.000125,3.849534308,-0.1144718738,-0,4.024906233,-0,3.924139013
456,0.014125,0.001125,0.000125,3.848097753,-0.1269234109,-0,4.024114992,-0,3.925146155
457,0.014375,0.001125,0.000125,3.845833415,-0.1392558439,-0,4.023941918,-0,3.926390832
458,0.014625,0.001125,0.000125,3.843902078,-0.1509722299,-0,4.023861005,-0,3.927235557
459,0.014875,0.001125,0.000125,3.842344083,-0.1622333856,-0,4.023539814,-0,3.927969727
460,0.015125,0.001125,0.000125,3.840892594,-0.1729825676,-0,4.023324532,-0,3.928511464
461,0.015375,0.001125,0.000125,3.839402738,-0.183196804,-0,4.02346066,-0,3.928757727
462,0.015625,0.001125,0.000125,3.837857344,-0.1929019928,-0,4.023920445,-0,3.928751049
463,0.015875,0.001125,0.000125,3.836341112,-0.2021412931,-0,4.024435323,-0,3.928672845
464,0.016125,0.001125,0.000125,3.834863235,-0.2109277257,-0,4.024898148,-0,3.92861856
465,0.016375,0.001125,0.000125,3.833256194,-0.2192064557,-0,4.025578785,-0,3.928483328
466,0.016625,0.001125,0.000125,3.831463899,-0.2269260119,-0,4.026526257,-0,3.928271536
467,0.016875,0.001125,0.000125,3.829428262,-0.2340231299,-0,4.027795018,-0,3.927983932
468,0.017125,0.001125,0.000125,3.827078164,-0.2404208265,-0,4.029446109,-0,3.927627413
469,0.017375,0.001125,0.000125,3.824339504,-0.2459730349,-0,4.031581032,-0,3.92717099
470,0.017625,0.001125,0.000125,3.821245743,-0.2505437009,-0,4.03410824,-0,3.926668475
471,0.017875,0.001125,0.000125,3.817670126,-0.25400273,-0,4.037201934,-0,3.926067696
472,0.018125,0.001125,0.000125,3.813501079,-0.2561373487,-0,4.040986793,-0,3.925350072
473,0.018375,0.001125,0.000125,3.80866118,-0.2566394135,-0,4.045577974,-0,3.924471315
474,0.018625,0.001125,0.000125,3.803089672,-0.2552579986,-0,4.051092182,-0,3.923367774
475,0.018875,0.001125,0.000125,3.796703309,-0.2517496557,-0,4.057644825,-0,3.921998572
476,0.019125,0.001125,0.000125,3.789422362,-0.2456792938,-0,4.065351082,-0,3.920318127
477,0.019375,0.001125,0.000125,3.781256445,-0.2364443588,-0,4.074299076,-0,3.918216783
478,0.019625,0.001125,0.000125,3.772176114,-0.2234249736,-0,4.084627111,-0,3.915572047
479,0.019875,0.001125,0.000125,3.762759804,-0.2055290102,-0,4.096122055,-0,3.912002321
480,0.020125,0.001125,0.000125,3.751750066,-0.1834518102,-0,4.109599639,-0,3.907934297
481,0.020375,0.001125,0.000125,3.744782132,-0.1531171815,-0,4.121858777,-0,3.900910114
482,0.020625,0.001125,0.000125,3.711694465,-0.1695318354,-0,4.148147513,-0,3.905904132
483,0.020875,0.001125,0.000125,3.678388242,-0.1683149368,-0,4.176273041,-0,3.909169336
484,0.021125,0.001125,0.000125,3.617058882,-0.1881689689,-0,4.220978076,-0,3.923784882
485,0.021375,0.001125,0.000125,3.575186935,-0.1457642022,-0,4.259542884,-0,3.924932734
486,0.021625,0.001125,0.000125,3.533170765,-0.09259113195,-0,4.300923596,-0,3.923353524
487,0.021875,0.001125,0.000125,3.485787187,-0.02532102671,-0,4.347413354,-0,3.922014661
488,0.022125,0.001125,0.000125,3.432778208,0.05919798173,-0,4.399216642,-0,3.921035183
489,0.022375,0.001125,0.000125,3.373508535,0.1648690647,-0,4.456727701,-0,3.920768648
490,0.022625,0.001125,0.000125,3.307350247,0.2964955916,-0,4.521096395,-0,3.920884974
491,0.022875,0.001125,0.000125,3.236694476,0.4523064572,-0,4.589989623,-0,3.921601833
492,0.023125,0.001125,0.000125,3.167492142,0.6604366638,-0,4.659155569,-0,3.921696663
493,0.023375,0.001125,0.000125,3.110775722,0.910119891,-0,4.719064336,-0,3.920280324
494,0.023625,0.001125,0.000125,3.081071115,1.25167745,-0,4.755179495,-0,3.918569608
495,0.023875,0.001125,0.000125,3.098185448,1.678489687,-0,4.747272508,-0,3.918705646
496,0.024125,0.001125,0.000125,3.1959248,2.207238691,-0,4.662288466,-0,3.922637296
497,0.024375,0.001125,0.000125,3.431985438,2.855188254,-0,4.448836008,-0,3.928340894
498,0.024625,0.001125,0.000125,3.897820399,3.599814459,-0,4.014575381,-0,3.942717008
499,0.024875,0.001125,0.000125,4.683242221,4.385040726,-0,3.283889409,-0,3.959916558
500,0.000125,0.001375,0.000125,3.977364769,-0.139268537,-0,4.021965177,-0,3.994396108
501,0.000375,0.001375,0.000125,3.924292024,-0.1225759903,-0,4.069926373,-0,3.992948977
502,0.000625,0.001375,0.000125,3.883855586,-0.09481987122,-0,4.103202795,-0,3.993560161
503,0.000875,0.001375,0.000125,3.859258986,-0.06680205861,-0,4.122333416,-0,3.9924886
504,0.001125,0.001375,0.000125,3.843848306,-0.04297903284,-0,4.133684048,-0,3.990024755
505,0.001375,0.001375,0.000125,3.831841738,-0.02228170426,-0,4.141513728,-0,3.987694442
506,0.001625,0.001375,0.000125,3.822013226,-0.003729102222,-0,4.146830579,-0,3.985718408
507,0.001875,0.001375,0.000125,3.81436256,0.01252382006,-0,4.150050341,-0,3.983683601
508,0.002125,0.001375,0.000125,3.80835259,0.02638323129,-0,4.151786482,-0,3.981516178
509,0.002375,0.001375,0.000125,3.803279695,0.03812423549,-0,4.15263582,-0,3.97932557
510,0.002625,0.001375,0.000125,3.798812088,0.04814112633,-0,4.152887154,-0,3.977157427
511,0.002875,0.001375,0.000125,3.794910439,0.05656754021,-0,4.152593032,-0,3.975001076
512,0.003125,0.001375,0.000125,3.791335233,0.06344089619,-0,4.152054875,-0,3.972797156
513,0.003375,0.001375,0.000125,3.787760244,0.0690266691,-0,4.151573569,-0,3.970573691
514,0.003625,0.001375,0.000125,3.784153106,0.07371867174,-0,4.151104595,-0,3.968410162
515,0.003875,0.001375,0.000125,3.780669257,0.07771903131,-0,4.150501865,-0,3.966299585
516,0.004125,0.001375,0.000125,3.777412874,0.08104792235,-0,4.149709802,-0,3.964195464
517,0.004375,0.001375,0.000125,3.774359071,0.08371214349,-0,4.148766886,-0,3.962086117
518,0.004625,0.001375,0.000125,3.77145501,0.08575534399,-0,4.14772259,-0,3.959976648
519,0.004875,0.001375,0.000125,3.768660451,0.08723219833,-0,4.146626177,-0,3.957859596
520,0.005125,0.001375,0.000125,3.765962524,0.08826586786,-0,4.145486402,-0,3.955740457
521,0.005375,0.001375,0.000125,3.763415529,0.08887711438,-0,4.144232983,-0,3.953636322
